Stock A,Stock B,t-score,p-value,1% CV,5% CV,10% CV,Hurst Exponent,Half-life,Times Crossing the Mean,Dummy Same Label,Dummy Same Sector
APH,CTLT,-3.9151596254079264,0.009451822940997454,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25826967405763285,50.810867658433885,42,0,0
CVX,APH,-3.5253364002480954,0.03021449993284628,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2481353414391984,-8854.486176989176,45,0,0
CTRA,APH,-3.702188905767445,0.01820700862354881,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2296837551185388,-2309.849610347169,13,0,0
ETN,APH,-3.4493148871985837,0.03716086047666139,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.246638738990224,7433.193018764744,49,0,0
HPE,APH,-3.520463528011806,0.030623947824632663,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2401161145555514,-1492.5977990776728,13,0,1
KLAC,APH,-3.5395224725388963,0.029048975185986793,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22410057743515788,-10984.352127156988,33,0,1
MPWR,APH,-3.812643815721412,0.013038733567796676,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2339075804277859,-2764.773242871343,15,0,1
PPG,APH,-3.503015746784286,0.03212898392171178,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.18955427510745104,1626.0201223894094,37,0,0
QCOM,APH,-3.5307337747082808,0.02976643647631605,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2949773420398392,389.2500216201315,38,0,1
APH,SHW,-3.621066817850774,0.02306863060961709,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2511434506008482,-1904.2786921371528,13,0,0
UPS,APH,-3.502297355669654,0.032192275609467656,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2772360012914134,1687.4045865441642,26,0,0
ADI,ADSK,-3.4685715445950254,0.035285014796728555,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.19144255053073705,-696.9928254806954,17,0,1
ADI,CBRE,-3.5268250448446503,0.030090349416470062,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.1953758391416921,-1594.1881283393554,51,0,0
CVX,ADI,-3.792823498000608,0.013857365461159996,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2230472027213704,154.0675279528659,49,0,0
CTRA,ADI,-3.3441421746003663,0.04894438605418888,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2331502146211395,-1106.0754229570814,19,0,0
CVS,ADI,-4.402675332989039,0.001761938969009491,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2420782745427087,818.7403585524909,13,0,0
XOM,ADI,-3.3828654937236013,0.04428955024357143,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2206272222016596,841.4068618135386,21,0,0
IPG,ADI,-3.4992368535141383,0.03246309957859902,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23871424679279216,-1033.2057161791872,15,0,0
KLAC,ADI,-3.4162130330012563,0.04058134709400985,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21071836003534905,122.1449200324093,32,0,1
ADI,MMC,-3.7714700198315048,0.01478985865737056,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2029857524014002,55.232671043316444,44,0,0
QCOM,ADI,-3.8167525042750072,0.012874496118677732,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2869309988187512,2155.0578843807707,45,0,1
ADI,SYK,-3.874471737582781,0.010753660057675795,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.19563874501445425,-2474.568357472359,23,0,0
ANET,ANSS,-4.0833947510150885,0.00544156410992622,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2203075812272914,-1152.9310445268975,23,0,1
ANSS,CZR,-3.7003314408949737,0.01830743080533106,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25331984594143525,-1175.2417071206055,15,0,0
CVX,ANSS,-3.555280454840207,0.027799549765843118,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2571636954743677,-874.680386875327,13,0,0
ANSS,CPRT,-3.458006759791002,0.03630401559626435,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2573238085366517,-1300.3883850070415,25,0,0
HD,ANSS,-3.9582462175293047,0.008228785711171287,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22507137363733487,81.02079840514216,33,0,0
IEX,ANSS,-4.420117730419832,0.0016518516403184575,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23798829650234976,548.3786410041405,41,0,0
ANSS,LHX,-3.9698875913425016,0.007923724848773617,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26498327153870804,81.01039318592653,49,0,0
ANSS,LIN,-3.5674926337571664,0.02686319021162701,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22941275752474904,64.9667062156132,29,0,0
MPWR,ANSS,-3.9529125294096255,0.008372049847488447,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2416108901041354,-865.7177766998334,27,0,1
ANSS,MCO,-4.574924836857591,0.0009198823913668449,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2467055522909781,23.79134781406053,44,0,0
ANSS,SPGI,-5.119747518884086,9.857542014422552e-05,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23223460842194216,192.99051166165515,77,0,0
SHW,ANSS,-3.4656196201052247,0.03556727527402384,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22379772560853128,554.0388425159489,21,0,0
SYK,ANSS,-4.127012439516642,0.004693118463684676,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22212900948725664,51.69258697179734,31,0,0
TXN,ANSS,-4.090356766225998,0.00531525060494589,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2465437194405592,-938.9810714079507,27,0,1
BDX,ANTM,-3.4813353439934005,0.03408622655584205,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.18809480250301056,100.69957099092916,35,0,1
ANTM,CME,-3.854883829027759,0.011435642741234556,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2392278352396431,6719.139964032472,37,0,0
ISRG,ANTM,-3.4120701734030408,0.04102742243939991,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21869990929624225,-17011.842598305688,55,0,1
RMD,ANTM,-3.800960884909137,0.01351592483504911,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25614497948813336,-1359.7541936121706,13,0,1
ANTM,TDY,-3.726867118683405,0.016917825925026175,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2377066646551141,116.33290616772939,33,0,0
ZBRA,ANTM,-3.6887619999113337,0.018943889789928527,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2604942923231955,831.3915092295073,29,0,0
ATO,AON,-4.04533134097533,0.006181648441641811,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2435684375060714,-887.6517296286572,29,0,0
ADSK,AON,-4.099101328575582,0.005160375634342103,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.18458903103644406,92.02512362174801,27,0,0
CMS,AON,-3.746408979078101,0.015954480727215708,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24921651392066724,-897.1758244185795,19,0,0
ED,AON,-3.5167144174338256,0.03094217890223368,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25710677065269105,-734.9044341788672,13,0,0
COO,AON,-4.0610623259264775,0.005865373494223351,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.1821925207239485,-5258.319795110811,33,0,0
CTRA,AON,-3.810046700400163,0.01314350363411529,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24690737333409535,-824.7105463565389,17,0,0
CCI,AON,-3.7693620740141855,0.014884846654012894,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24361433767614,-1481.6857892536939,23,0,0
CVS,AON,-3.5868525010050787,0.025434270229406426,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2384634618855961,-362.64071390381486,15,0,0
DLR,AON,-3.4464197906046623,0.03745001076734005,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2269760171958896,-832.8814667053566,21,0,0
AON,DTE,-3.887771031183912,0.010311536450620455,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23413103872680846,-1072.1014813267068,27,0,0
DRE,AON,-3.704403483228552,0.01808790925182257,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2441670883340076,-871.2504721888681,19,0,0
XOM,AON,-3.4055549664701013,0.041737219575061255,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25246640891164235,-482.037357511435,13,0,0
IPG,AON,-3.473510957941444,0.034816942780196015,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24804505744146566,-808.9834348405325,13,0,0
LYV,AON,-4.273350972634811,0.0028164519578529773,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23498839161315574,-1510.2462941619315,35,0,0
AON,MCD,-3.4269877581186114,0.03944015496271473,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2384293152676306,56.14738221036241,49,0,0
AON,NEE,-3.7227251183850067,0.017128446085045226,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24893675310674584,-1024.5704686176168,29,0,0
NI,AON,-3.6429527846557392,0.021657288447331804,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25138264106735936,-857.8158825976308,25,0,0
ORCL,AON,-3.940309575286585,0.00871951229745729,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2351653482490999,-809.7366724862401,25,0,0
PLD,AON,-4.776606270492463,0.0004149018592532186,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2149182862513901,-1037.3997537634716,33,0,0
QCOM,AON,-3.6294204142290103,0.022520816220133542,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2887495001078733,-878.2046718136306,21,0,0
SLB,AON,-3.7235344604067717,0.017087111349451768,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2666525676010046,-380.6576938094809,15,0,0
SRE,AON,-3.8602588666251516,0.011244770613564109,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2452584297853881,-2001.56979981555,17,0,0
AON,TT,-3.3962377938089454,0.042770057473085835,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2216673109401706,-1550.6247277302198,21,0,0
WMB,AON,-3.5203328787079307,0.03063499050502555,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2530666858123599,-846.686341501672,17,0,0
AON,XEL,-3.5278706809672586,0.030003405371014306,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24742730410456545,-945.2743127002631,27,0,0
AON,YUM,-4.144983996865946,0.004413028511882525,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26857711884077723,-1347.3026502573096,31,0,0
AOS,AMAT,-3.494138704923307,0.032918528299093204,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2174415711383096,194.63765143959984,59,0,0
AOS,BWA,-3.676817088075913,0.019621186274520152,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2110226082963303,356.0108160516951,30,0,0
BXP,AOS,-3.4501608092461264,0.03707672872781434,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2471900281127377,-10751.736703725966,28,0,0
AOS,EA,-3.4288314097254102,0.039247606380278965,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22611632479836946,2188.710174952873,20,0,0
XOM,AOS,-3.3915541223886594,0.04329724635849802,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2388645644641218,328.15138323740473,16,0,0
GPS,AOS,-3.5118217048280473,0.0313617112649144,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2263984007306028,1540.5681905503286,26,0,0
AOS,PEAK,-3.4621442493738432,0.03590202703000612,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26197402969393496,1910.4104896836611,24,0,0
IP,AOS,-3.6001462052116366,0.024491395568931863,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.19897070907391545,314.41957753738274,30,0,0
AOS,IPGP,-3.634305759159101,0.022205692988028453,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25446524014581245,2137.167176889726,20,0,0
MGM,AOS,-3.848315592036008,0.011672797632803529,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2448256006068301,1727.9529778951082,14,0,0
OMC,AOS,-3.9750452884336913,0.007791851888100276,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2485058770492677,538.7989147433245,18,0,0
QRVO,AOS,-3.382340438412038,0.04435011588449544,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23715159666296104,293.1334983052035,47,0,0
AOS,STT,-3.336041326498312,0.049967510984935286,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2443397981915867,797.339612597199,38,0,0
UPS,AOS,-3.577312530404136,0.02613001234250761,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26960179859362104,2664.145792916277,32,0,1
UHS,AOS,-3.4093746333358226,0.04131985457488992,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22393179648733308,1181.7611394062535,22,0,0
AOS,WYNN,-3.8667117166934566,0.011019375654732242,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.18711213056486464,2461.1608312570897,31,0,0
AVGO,APA,-3.6779847825584664,0.01955405782093744,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2119224093500906,-891.5220850320239,15,0,0
APA,KO,-3.7139312520247674,0.017583247952739113,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2547135103234701,189.27499934085876,23,0,0
APA,COO,-3.439048467819825,0.038194780051125525,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20389777676139426,-763.8768768729711,15,0,0
CTRA,APA,-4.212157820804991,0.0034960550189020475,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2629617584814303,334.4473621591302,17,0,1
DLR,APA,-3.34785011197062,0.04848187235486578,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21990290495642748,-845.7616284917696,35,0,0
HPE,APA,-3.418595572662522,0.04032665308211447,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2585737087495298,427.42604708697655,23,0,0
IPG,APA,-3.4822521561884416,0.034001461305953426,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2616196426997613,371.99024440271614,35,0,0
JNJ,APA,-3.626426559085812,0.02271583899493541,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24525808090356305,-928.4522800885884,25,0,0
APA,MCD,-3.8207661291211457,0.01271583192433962,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2303854587836733,-535.8859710172578,13,0,0
ORCL,APA,-3.6406537122290867,0.02180193939877245,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2607685477888616,352.1858919692647,13,0,0
PPG,APA,-4.055125954212687,0.005982959452753101,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2378177960199309,-1784.152608685904,29,0,0
APA,SRE,-3.3532748706500817,0.04781170954617032,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2282079374720926,-563.1318411393531,17,0,0
VNO,APA,-3.56572558546602,0.026996979868071296,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2409808331553659,5748.177836790266,43,0,0
WAT,APA,-3.6200494161982806,0.02313613109121973,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2523564109282557,-1172.097973348759,19,0,0
WMB,APA,-3.658752745825285,0.02068554360762804,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2516733033734268,286.0114840033678,17,0,1
AIZ,AAPL,-3.6139792149859153,0.02354242450477421,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2396103307847204,1720.3755960187875,34,0,0
BBY,AAPL,-3.6662567952455625,0.02023745345701046,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20757931529939344,420.70846196226023,33,0,0
AAPL,CNC,-4.051652861506078,0.006052740608179911,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24742903680649064,281.61745698337194,25,0,0
AAPL,CF,-3.4710597341565586,0.03504856737190425,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2261964951035601,105.66999918753885,49,0,0
CTRA,AAPL,-3.5102253680866795,0.03149963401659375,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24531647471221546,-6409.488587175803,23,0,0
ETN,AAPL,-3.681682768967556,0.01934278711040836,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2506026977884689,1747.9901843958953,40,0,0
AAPL,EMR,-3.8214578234022953,0.01268866413642957,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23730665215634936,623.1164793954576,41,0,0
XOM,AAPL,-3.3637475810595308,0.046539571467299985,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2520748082467501,411.1339403256831,17,0,0
AAPL,IT,-3.413311700477768,0.04089331519139768,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.28702218147717595,-1638.7555177193726,13,0,1
AAPL,GIS,-3.9275477619340657,0.009084490760508006,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24675230856012434,210.99309945655642,15,0,0
HPE,AAPL,-3.4141735836233265,0.04080043192194496,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2645176447759485,-1345.4173047864865,23,0,1
HST,AAPL,-4.316815573456111,0.002410108129761619,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2703957115004041,-1553.9349575894755,25,0,0
QCOM,AAPL,-3.808606798131016,0.013201911377843432,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.27726020371370713,338.7766487907023,22,0,1
RTX,AAPL,-3.3645441914805123,0.04644396303199433,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2438163383412316,3966.061109166697,52,0,0
AAPL,SHW,-3.4949614067489607,0.03284466994098691,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.27210545520836504,-2519.5982360599223,23,0,0
UPS,AAPL,-3.6589132934940336,0.0206758672235347,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2795362935751137,1319.696137169124,31,0,0
WMB,AAPL,-3.550465630363933,0.028176333653294867,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2550331643080167,-2671.291562194519,19,0,0
BK,AMAT,-3.3954892339503484,0.042853953801214255,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22085156510153764,86.36568299431258,27,0,0
AMAT,BWA,-4.5883486269396565,0.0008734186861031468,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21678586813350628,28.41623187717489,39,0,0
AMAT,CCL,-3.39142669240768,0.04331166497463663,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2332442492363067,239.01394343966697,29,0,0
CTRA,AMAT,-3.625814872480995,0.022755864247403917,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22147957940291854,1031.0648104719971,14,0,0
